example_id,dataset_type,response,accuracy,g_nll,average_nll,perplexity,avg_token_probability,sequence_length
bt_4479--28/28_2447641.txt#0,short,the press gang,0.0,0.6945956689596642,0.17364891723991605,1.1896378311616704,0.8516302992607641,4
qb_3147--114/114_354667.txt#0_2,short,the gondoliers,1.0,0.5514095281978371,0.09190158803297284,1.0962569319710227,0.9199934648997735,6
qb_388--149/149_18617.txt#0_2,short,billie jean,0.0,3.173601734517433,0.7934004336293583,2.2109016828942134,0.6298335188829844,4
qz_3777--128/128_191983.txt#0_2,short,Vienna,1.0,1.857611607760191,0.9288058038800955,2.5314842831102076,0.5641525936177205,2
qw_1816--138/138_1086182.txt#0_2,short,paul gauguin,1.0,0.07881787000206941,0.015763574000413883,1.0158884745631027,0.9845608358017165,5
qb_6828--25/25_2632281.txt#0_0,short,young,0.0,0.7348809391260147,0.36744046956300735,1.4440338320057116,0.7115694980930207,2
sfq_24386--33/33_2007786.txt#0_2,short,squeeze,1.0,0.00011657988943625242,0.00011657988943625242,1.0001165866851356,0.999883426905735,1
qb_3702--159/159_370045.txt#0_0,short,freedom,0.0,9.059049606323242,4.529524803161621,92.71449297849396,0.010821311202848165,2
sfq_13345--191/191_1767828.txt#0_0,short,mir,1.0,0.04371986165642738,0.02185993082821369,1.0221006096576066,0.9784030713141305,2
qw_12886--79/79_2977981.txt#0_1,short,lisieux,1.0,0.014629985201963791,0.0073149926009818955,1.0073418125152995,0.9927382366149433,2
qf_2195--13/13_325145.txt#0_0,short,andre agassi,1.0,0.042818056705755225,0.010704514176438806,1.0107620124689327,0.9894273834216738,4
bb_5330--140/140_950316.txt#0_1,short,red sea,1.0,0.6312423478811979,0.31562117394059896,1.3711107447496906,0.7645835438714685,2
dpql_3467--85/85_645957.txt#0_1,short,willie nelson,1.0,0.22511930945029235,0.04502386189005847,1.0460528204083093,0.9574074713540197,5
odql_3325--52/52_2810331.txt#0_2,short,cumbria,0.0,1.313666242229374,0.3284165605573435,1.3887673575192807,0.7925602508661034,4
jp_1076--114/114_1377217.txt#0_1,short,Maine,1.0,4.562994170933962,2.281497085466981,9.79132789722006,0.4922710118875425,2
bt_1706--93/93_2394404.txt#0_0,short,heavy duty,0.0,0.9472898654639721,0.3157632884879907,1.3713056133791102,0.7586893796767252,3
tc_635--8/8_16499.txt#0_0,short,peru,1.0,0.14172695018351078,0.07086347509175539,1.0734346652948146,0.9328988164560892,2
qg_1526--104/104_341553.txt#0_2,short,mercury,1.0,0.02591078431578353,0.012955392157891765,1.013039676837937,0.9872077677356141,2
bb_6324--63/63_972094.txt#0_0,short,zambia,1.0,0.06948417211242486,0.02316139070414162,1.0234316985817675,0.9772386457570782,3
sfq_22542--154/154_1968503.txt#0_0,short,daewoo,1.0,0.4917471291237234,0.12293678228093086,1.130812931273597,0.9005899215349948,4
odql_3105--120/120_2809792.txt#0_0,short,enid blyton,0.0,0.10312307439707524,0.020624614879415047,1.0208387720177645,0.9800753475385374,5
sfq_6987--15/15_2753573.txt#0_0,short,photography,0.0,0.016413562814705074,0.008206781407352537,1.0082405493500515,0.9918513419104937,2
qb_8861--190/190_510847.txt#0_0,short,lita,0.0,2.650904081761837,0.8836346939206123,2.419678533433168,0.49339989199167533,3
qf_1783--27/27_359862.txt#0_1,short,heather stanning and helen glover,1.0,2.2023200771540132,0.22023200771540133,1.2463658635421004,0.874608037653054,10
sfq_8966--137/137_1670959.txt#0_2,short,mussolini,1.0,0.23578712856397033,0.07859570952132344,1.0817668855985776,0.9273957979900205,3
sfq_22266--109/109_693915.txt#0_1,short,carry on cleo,1.0,0.18674963249941356,0.03734992649988271,1.0380562006643084,0.9647279928506183,5
qb_1502--134/134_2618044.txt#0_0,short,bats,1.0,0.03439327236264944,0.01719663618132472,1.0173453495629265,0.9829657771353983,2
qw_4625--182/182_2700800.txt#0_0,short,aqueous humor,1.0,0.9049828490217351,0.22624571225543377,1.2538837220273689,0.8491584440335032,4
bb_476--74/74_94569.txt#0_0,short,1969,0.0,0.9249838120194909,0.23124595300487272,1.2601691437242721,0.8125667700564421,4
qz_2001--6/6_147605.txt#0_1,short,pablo neruda,1.0,0.039941374023328535,0.007988274804665707,1.0080202662004596,0.9920666637904809,5
qb_5694--135/135_424629.txt#0_0,short,queen,1.0,0.2985554854385555,0.14927774271927774,1.1609954024531937,0.8700241400882189,2
odql_206--73/73_813141.txt#0_1,short,uranus,0.0,1.4464832060039043,0.7232416030019522,2.0611036731613868,0.6049611027678043,2
bt_3256--60/60_2424928.txt#0_1,short,patent flour,1.0,0.41173962340690196,0.13724654113563398,1.147110923690935,0.884346456238355,3
qw_10365--192/192_1229944.txt#0_0,short,old trafford,1.0,0.9112657726946054,0.22781644317365135,1.2558547835557996,0.8430560283213179,4
bb_455--108/108_838985.txt#0_2,short,amazon,1.0,0.3672560453414917,0.18362802267074585,1.2015687836101365,0.8330826040241847,2
odql_14628--194/194_851470.txt#0_0,short,amelia,0.0,0.48540421582583804,0.16180140527527934,1.175626744866414,0.8710683298746954,3
sfq_23316--131/131_1618418.txt#0_0,short,vienna,1.0,0.034478958463296294,0.011492986154432097,1.0115592842641146,0.9886252827970661,3
qz_5580--182/182_233604.txt#0_1,short,nero,0.0,2.060219958422522,0.6867399861408406,1.9872265757660268,0.6995801620913484,3
sfq_24100--95/95_438302.txt#0_0,short,friends,0.0,0.09818368963897228,0.04909184481948614,1.0503168124682498,0.9524071087399797,2
qb_7625--62/62_2634404.txt#0_1,short,vietnam,1.0,0.070294412507792,0.023431470835930668,1.0237081444793894,0.9773197728909714,3
odql_12623--90/90_717718.txt#0_2,short,utah,1.0,0.024833287294313777,0.008277762431437926,1.008312117836741,0.9917881301207528,3
sfq_12132--72/72_1740634.txt#0_1,short,st helens,1.0,1.0077722701239509,0.2519430675309877,1.2865227902809027,0.8288371583287422,4
qb_8699--41/41_310048.txt#0_1,short,red,1.0,0.0024293928872793913,0.0024293928872793913,1.0024323462533242,0.9975735556993792,1
odql_2538--189/189_425837.txt#0_1,short,volleyball,1.0,0.14079066924750805,0.07039533462375402,1.0729322646944361,0.9339191605622574,2
jp_3059--26/26_1399947.txt#0_1,short,judas,1.0,0.6935829817521153,0.2311943272507051,1.2601040882211327,0.8046539808190644,3
jp_4006--145/145_1449904.txt#0_2,short,orson welles,1.0,0.025812527525886253,0.00516250550517725,1.0051758541977367,0.9948597249064625,5
odql_2197--13/13_665800.txt#0_2,short,chile,1.0,0.028069747611539242,0.009356582537179747,1.0094004921968385,0.9907137452793431,3
dpql_3075--57/57_635879.txt#0_2,short,michaela tabb,1.0,0.1837590697318774,0.03675181394637548,1.037435511858832,0.9647688088655781,5
sfq_5662--54/54_415167.txt#0_2,short,puck,1.0,0.21814687922596931,0.10907343961298466,1.115244250440191,0.8997742741855779,2
sfq_1971--27/27_3001523.txt#0_2,short,sir cloudesley shovell,1.0,0.8159395196385049,0.10199243995481311,1.1073750998904937,0.9269086472685742,8
sfq_3203--Hell's_Kitchen_(UK_TV_series).txt#0_0,short,linda evans,1.0,0.7132664403034141,0.14265328806068284,1.1533298591054635,0.8959400521124493,5
bt_264--110/110_1711.txt#0_0,short,amelia earhart,1.0,0.08939559628925053,0.017879119257850108,1.0180399075320554,0.9825046527737523,5
jp_4375--83/83_2736108.txt#0_0,short,yosemite,1.0,0.20894938390119933,0.06964979463373311,1.072132648894338,0.9360625521681275,3
wh_1864--103/103_769441.txt#0_0,short,ringway,1.0,0.11256208069971763,0.03752069356657254,1.0382334816131982,0.9642021558153604,3
qw_3063--131/131_82670.txt#0_0,short,billy the kid,0.0,2.063687462359667,0.41273749247193336,1.5109483385561695,0.782824482356349,5
odql_2542--11/11_2808626.txt#0_1,short,thailand,1.0,0.05463735345983878,0.01821245115327959,1.0183793092676254,0.982040778180158,3
dpql_4014--107/107_660870.txt#0_2,short,portia de rossi,0.0,0.7822445053602678,0.1303740842267113,1.1392544807529492,0.9020929766989721,6
qz_3311--68/68_97141.txt#0_1,short,one,0.0,0.7281207013875246,0.3640603506937623,1.4391610659060015,0.7338751252454961,2
sfq_21423--144/144_2788272.txt#0_0,short,byward tower,0.0,0.16276849526911974,0.040692123817279935,1.0415313934686037,0.9612735111333287,4
wh_1190--127/127_411355.txt#0_0,short,peter stuyvesant,1.0,0.10111990191762033,0.016853316986270055,1.0169961353258277,0.9835172513058802,6
sfq_15186--22/22_2773455.txt#0_0,short,the spider,0.0,1.0932412091642618,0.3644137363880873,1.439669734711368,0.718415199114888,3
qb_8229--63/63_493737.txt#0_1,short,the rescuers,1.0,0.3716209791600704,0.0929052447900176,1.0973577499775609,0.9152127654272684,4
sfq_8614--100/100_1662867.txt#0_5,short,moctezuma,0.0,1.3462389631386031,0.26924779262772064,1.3089794563224544,0.8452077591595897,5
sfq_22477--53/53_318005.txt#0_2,short,27,1.0,0.553118773503229,0.18437292450107634,1.2024641678415897,0.857278161438547,3
bb_2276--42/42_883302.txt#0_1,short,scotland,1.0,0.027494598529301584,0.009164866176433861,1.0092069921570939,0.9909302132952336,3
tc_1938--155/155_57137.txt#0_1,short,south africa,1.0,0.05896502663381398,0.01965500887793799,1.0198494403263574,0.9806238554046219,3
odql_1853--0/0_2112627.txt#0_0,short,hoagy,0.0,0.3528448101133108,0.11761493670443694,1.124810904572877,0.894741656098229,3
qg_3271--66/66_2533261.txt#0_2,short,horse race,0.0,7.728056749328971,2.5760189164429903,13.14470369218242,0.5024709540852161,3
qz_5877--148/148_240409.txt#0_0,short,plaque,0.0,0.7101676184684038,0.3550838092342019,1.4263001863988267,0.7429657393843594,2
odql_14853--114/114_1247260.txt#0_1,short,1982,1.0,2.567542631732067,0.6418856579330168,1.9000603673041645,0.7038327612536396,4
wh_156--I'm_a_Celebrity...Get_Me_Out_of_Here!_(UK_series_5).txt#0_0,short,carol thatcher,1.0,6.949240490561351,1.3898480981122703,4.014240236009549,0.6092317044424275,5
odql_4802--148/148_1652317.txt#0_1,short,acne,0.0,0.2817363440990448,0.2817363440990448,1.325429216680236,0.7544725794597097,1
qf_364--185/185_2457360.txt#0_0,short,lager,0.0,0.1318615429336205,0.04395384764454017,1.0449341276042616,0.9576766576805156,3
odql_8247--176/176_1183968.txt#0_0,short,baseball,1.0,0.03947581723332405,0.019737908616662025,1.0199339890829846,0.9804910278708832,2
sfq_25528--123/123_2033010.txt#0_0,short,susie dent,1.0,0.01875445768200734,0.00937722884100367,1.0094213328012203,0.9907099032090221,2
qg_2553--36/36_81264.txt#0_1,short,e pluribus unum,1.0,0.019522778004102292,0.0032537963340170486,1.003259095675409,0.9967632008761994,6
bt_2852--75/75_2417406.txt#0_1,short,Claire Goose,1.0,1.4968036813661456,0.49893456045538187,1.646965593310412,0.7322228657158489,3
sfq_13456--144/144_1578174.txt#0_1,short,doncaster rovers,1.0,0.47622453941585263,0.09524490788317053,1.0999282032299122,0.9205920418905873,5
qw_14570--139/139_1315393.txt#0_0,short,tarantula,1.0,0.03136681855221468,0.00784170463805367,1.0078725313291212,0.9922208787465056,4
sfq_10437--135/135_1466322.txt#0_0,short,Adam Smith,1.0,5.791467780247331,1.9304892600824435,6.892881828654312,0.46337730060236376,3
qz_2980--37/37_55261.txt#0_2,short,persistence of memory,1.0,0.04673296331020538,0.011683240827551344,1.0117517564538692,0.9884790431911242,4
qb_1688--101/101_312407.txt#0_0,short,valentino,1.0,2.0245072393799433,0.5061268098449858,1.6588536803911387,0.7746132736289685,4
qw_9748--135/135_39202.txt#0_2,short,taekwondo,1.0,0.02047145852472454,0.004094291704944908,1.0041026847678676,0.9959267321509389,5
jp_2683--186/186_1418025.txt#0_2,short,kix,1.0,0.061845028722927964,0.020615009574309322,1.0208289665969876,0.9797311199694886,3
odql_4564--45/45_1774711.txt#0_0,short,dogs,1.0,0.02909189648926258,0.02909189648926258,1.029519199328184,0.9713271988055717,1
odql_8365--188/188_262755.txt#0_1,short,harvard,1.0,0.02032984868856147,0.0067766162295204895,1.0067996294478283,0.9932597398852104,3
jp_1878--25/25_1397691.txt#0_0,short,shaft,1.0,1.0192147828638554,0.5096073914319277,1.6646375156828515,0.6796975116157428,2
qz_3023--106/106_173524.txt#0_0,short,prince edward and princess wales,0.0,2.6257587992804474,0.3282198499100559,1.3884941990609205,0.7963271582720085,8
tc_783--72/72_2593823.txt#0_1,short,cartoons,1.0,0.11457449942827225,0.11457449942827225,1.1213961813264486,0.8917455014133768,1
tc_2359--127/127_71063.txt#0_0,short,john buchan,1.0,0.06576823026989587,0.016442057567473967,1.0165779720789763,0.9837498937282418,4
qb_574--35/35_280986.txt#0_1,short,tokyo,1.0,0.9453229621331047,0.23633074053327618,1.2665931545940416,0.8416135088020271,4
dpql_1631--122/122_596455.txt#0_0,short,lost in translation,1.0,0.054760593819082715,0.013690148454770679,1.0137842876397203,0.9866141253755164,4
sfq_634--98/98_901854.txt#0_0,short,bitter almond,1.0,0.08123009651899338,0.02707669883966446,1.0274466037038017,0.9733768612612949,3
sfq_25402--57/57_2030191.txt#0_2,short,patrick armstrong,0.0,0.12833149370271713,0.025666298740543426,1.0259985143448325,0.9755207629082981,5
sfq_668--20/20_1363097.txt#0_1,short,demi moore,1.0,1.5924649711231496,0.5308216570410499,1.7003288219611368,0.7335550577529549,3
jp_1572--159/159_685600.txt#0_0,short,cheers,1.0,0.026793234050273895,0.026793234050273895,1.0271554000436147,0.9735625202939481,1
sfq_25914--50_(number).txt#0_0,short,neon,0.0,2.7517814449965954,1.3758907224982977,3.958601168158489,0.5236700420475098,2
sfq_9379--37/37_1679055.txt#0_1,short,honda,1.0,0.049562147818505764,0.024781073909252882,1.0250906768624917,0.9756067418323695,2
qb_7372--177/177_98429.txt#0_2,short,3,0.0,0.21477329172194004,0.07159109724064668,1.0742160043580027,0.9335856513520001,3
bt_824--124/124_995752.txt#0_1,short,the 2I's,0.0,1.8142131355125457,0.3023688559187576,1.3530602189458985,0.8005166723362483,6
wh_495--37/37_2926588.txt#0_1,short,tommy roe,1.0,0.16687569104209388,0.033375138208418774,1.0339383362731007,0.9680643780802111,5
tb_1170--172/172_2063410.txt#0_0,short,crete,1.0,0.05030600231111748,0.01676866743703916,1.0169100507049662,0.9834686716504762,3
qw_1393--125/125_2694259.txt#0_0,short,eddie fisher,0.0,1.4602607613851362,0.29205215227702724,1.3391728567319556,0.8330808574810673,5
qb_8996--151/151_2637831.txt#0_0,short,chris moyles,0.0,2.2641420541049158,0.45282841082098313,1.5727542957412677,0.8156246044806654,5
qw_2309--75/75_263961.txt#0_1,short,unesco,1.0,0.9073698974680156,0.3024566324893385,1.3531789911443388,0.7984596136088548,3
dpql_6084--154/154_2657783.txt#0_0,short,stanislas wawrinka,1.0,0.03135182707103468,0.003918978383879335,1.003926667621036,0.9961021384047628,8
qg_3077--116/116_1355464.txt#0_0,short,chile,1.0,0.041881998999087955,0.013960666333029318,1.0140585715118975,0.986186089744761,3
sfq_23639--86/86_1607077.txt#0_0,short,bear grylls,1.0,0.3296742883940169,0.05494571473233615,1.0564832616421553,0.9510943777140818,6
jp_1655--92/92_1391976.txt#0_0,short,space jam,1.0,0.07145856178249232,0.023819520594164107,1.0241054712636517,0.97694231094419,3
bt_1024--151/151_108800.txt#0_0,short,swindon,1.0,0.8919322043466309,0.22298305108665772,1.2497993908149005,0.8333550923675149,4
tc_2250--43/43_67037.txt#0_0,short,earthquake,1.0,0.12936263624578714,0.06468131812289357,1.066818994326717,0.9387064024462001,2
qw_3191--24/24_1085500.txt#0_2,short,jack brabham,1.0,0.09087792047631638,0.018175584095263275,1.01834176531062,0.9823356167536254,5
jp_2475--173/173_133780.txt#0_2,short,california,0.0,2.758145470172167,1.3790727350860834,3.971217549001636,0.5154015618484691,2
odql_12438--52/52_1779413.txt#0_0,short,Puckett and The Union Gap,0.0,3.9285727399783354,0.5612246771397622,1.752817822281685,0.675683144732998,7
qf_530--164/164_2459775.txt#0_0,short,tetanus,1.0,0.026209468345768983,0.00873648944858966,1.0087747639529376,0.9913537212583012,3
jp_1386--197/197_2415925.txt#0_2,short,jupiter,1.0,0.061273343626453425,0.020424447875484475,1.0206344542287957,0.9799824690540747,3
sfq_16856--9/9_1846523.txt#0_0,short,bangladesh,1.0,0.025686464876343962,0.00856215495878132,1.0085989150478423,0.9914935078636228,3
sfq_10025--172/172_3020164.txt#0_1,short,nutbush,1.0,0.032925659092114756,0.008231414773028689,1.008265386014097,0.9918904844709414,4
sfq_21320--53/53_2087897.txt#0_0,short,gorky,1.0,0.4543873406344119,0.11359683515860297,1.1203003681038233,0.9068494109149474,4
odql_7980--187/187_83028.txt#0_0,short,magma,1.0,0.02193855494260788,0.01096927747130394,1.0110296605798128,0.9891042518634711,2
sfq_16964--98/98_1848963.txt#0_0,short,helen gurley brown,1.0,0.2435711387368542,0.03479587696240775,1.0354083365325812,0.9678005224037624,7
odql_6538--139/139_826850.txt#0_0,short,william iv,1.0,1.0680289165666181,0.26700722914165453,1.3060498879161746,0.8288004477525546,4
odql_5186--146/146_2175002.txt#0_1,short,m11,1.0,0.5386154421285028,0.17953848070950093,1.1966649516978785,0.8560328664800848,3
bb_2691--72/72_892989.txt#0_2,short,obi,1.0,0.013053371568275907,0.004351123856091969,1.0043606037398936,0.9956719189575022,3
qg_1199--189/189_3112721.txt#0_0,short,arizona diamondbacks,1.0,0.26256972995906835,0.05251394599181367,1.0539172598975282,0.9521568607297788,5
sfq_24050--117/117_2000989.txt#0_0,short,leonard nimoy,0.0,0.2670746117910312,0.0445124352985052,1.0455179779577666,0.9600408978893994,6
sfq_20082--77/77_957747.txt#0_1,short,vw,1.0,1.081997325643897,0.5409986628219485,1.717721430435616,0.6601574685058853,2
odql_6144--10/10_2193236.txt#0_1,short,richard seddon,1.0,0.07483420165272037,0.014966840330544073,1.0150794043601206,0.985412352373011,5
qz_2845--76/76_169229.txt#0_0,short,brazil,0.0,0.971667468547821,0.971667468547821,2.642346818148392,0.3784514557785203,1
sfq_18636--83/83_1734.txt#0_0,short,1919,1.0,0.02291136488202028,0.00572784122050507,1.0057442766679225,0.9943299313145312,4
qw_10365--192/192_1229944.txt#0_2,short,old trafford,1.0,0.41521088770241477,0.10380272192560369,1.1093815766651374,0.911428568925111,4
qb_2774--81/81_303935.txt#0_0,short,funny folks,0.0,1.205711789545603,0.40190392984853435,1.4946677328228402,0.7033577053661816,3
sfq_2761--66/66_24883.txt#0_1,short,cabaret,1.0,0.0014663482143078,0.0007331741071539,1.0007334429449872,0.999267265382077,2
sfq_9852--85/85_243465.txt#0_0,short,leicestershire,1.0,0.3085459137487305,0.06170918274974611,1.0636529711123388,0.9434337295535687,5
qb_3427--81/81_362513.txt#0_3,short,wolfgang amadeus mozart,1.0,1.1223173098678672,0.1402896637334834,1.1506070397218988,0.914106825200111,8
sfq_1674--197/197_3000842.txt#0_2,short,fiji,1.0,0.8736512376926839,0.2912170792308946,1.3380550163793208,0.8012817777475298,3
dpql_4253--27/27_289038.txt#0_1,short,the Calcutta cup,1.0,9.824000565329754,1.6373334275549591,5.141441191179887,0.6088686412239676,6
odql_6028--County_Durham.txt#0_0,short,county durham,0.0,1.538628428024822,0.3846571070062055,1.4691104873722647,0.7791710088535119,4
qw_3390--174/174_1038938.txt#0_0,short,winnipeg,1.0,0.24517675876268186,0.061294189690670464,1.063211654090146,0.9448131432311417,4
wh_4331--119/119_827530.txt#0_1,short,gironde,1.0,0.11358503847407064,0.02839625961851766,1.0288032768538966,0.9725249464452167,4
qb_6543--195/195_826037.txt#0_0,short,john f. kennedy international airport,0.0,0.891779865596618,0.11147248319957725,1.1179229819187142,0.9088169259511473,8
sfq_24154--30/30_69897.txt#0_0,short,learned hand,0.0,2.3460940780933015,0.7820313593644338,2.185908123498466,0.6694264736607534,3
qb_3569--170/170_366697.txt#0_0,short,popeye,0.0,0.9775244737975299,0.32584149126584333,1.3851957858397574,0.7631405142700509,3
odql_9564--83/83_2256714.txt#0_2,short,red,1.0,0.08237545471638441,0.041187727358192205,1.0420477080482766,0.9600292776923365,2
jp_2812--168/168_2992342.txt#0_0,short,a dragon,1.0,0.21868827722937567,0.07289609240979189,1.0756187661539152,0.9327513725932567,3
bt_462--66/66_2369917.txt#0_0,short,bogeyman,1.0,0.9678326159191784,0.2419581539797946,1.273740890713913,0.8433270128271431,4
qz_847--105/105_2601971.txt#0_0,short,happy birthday to you,1.0,0.06130157987354323,0.015325394968385808,1.0154434310461598,0.9851223364447899,4
qz_2430--114/114_2605502.txt#0_1,short,castor,1.0,0.4251502752269971,0.21257513761349855,1.2368590447107823,0.8268353194164463,2
tb_470--Bill_Gold.txt#0_0,short,poster design,1.0,1.4143965868279338,0.4714655289426446,1.6023407500690847,0.6824354941065923,3
qf_2679--160/160_194946.txt#0_0,short,jon pertwee,1.0,0.533783605282224,0.1067567210564448,1.112663533941288,0.9063956154987002,5
qf_2195--13/13_325145.txt#0_2,short,andre agassi,1.0,0.1647663355106488,0.0823831677553244,1.0858718011878532,0.9238997278015315,2
qb_7372--177/177_98429.txt#0_1,short,3,0.0,0.8826909027993679,0.29423030093312263,1.3420929533378827,0.7910978473020199,3
qz_6793--102/102_2886022.txt#0_1,short,verruckt,0.0,1.0139894645199092,0.2534973661299773,1.2885239856761228,0.8404477786538425,4
sfq_17762--30/30_127115.txt#0_1,short,england,0.0,3.6975535131350625,1.8487767565675313,6.352044671376447,0.5123589709613717,2
bb_9184--196/196_1039737.txt#0_0,short,scales,0.0,0.017770633101463318,0.008885316550731659,1.0089249081502565,0.9911541519987672,2
bt_1265--Alan_Lake.txt#0_0,short,diana dors,1.0,1.7087892830604687,0.4271973207651172,1.5329551157591386,0.777776614721025,4
bb_1777--A_Gay_Girl_In_Damascus.txt#0_1,short,syria,1.0,0.024705051255295984,0.008235017085098661,1.008269018107209,0.9918217823729866,3
