2025-11-05 17:39:51,170 INFO    StreamThr :1147867 [internal.py:wandb_internal():86] W&B internal server running at pid: 1147867, started at: 2025-11-05 17:39:51.168676
2025-11-05 17:40:01,612 INFO    wandb-upload_0:1147867 [upload_job.py:push():131] Uploaded file /tmp/tmp2ikn3_x1wandb/2nqpp5f5-wandb-metadata.json
2025-11-05 17:40:01,800 DEBUG   SenderThread:1147867 [sender.py:send():378] send: telemetry
2025-11-05 17:40:01,876 INFO    Thread-12 :1147867 [dir_watcher.py:_on_file_created():271] file/dir created: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/requirements.txt
2025-11-05 17:40:01,876 INFO    Thread-12 :1147867 [dir_watcher.py:_on_file_created():271] file/dir created: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/output.log
2025-11-05 17:40:02,803 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: status_report
2025-11-05 17:40:03,810 DEBUG   SenderThread:1147867 [sender.py:send():378] send: exit
2025-11-05 17:40:03,810 INFO    SenderThread:1147867 [sender.py:send_exit():585] handling exit code: 1
2025-11-05 17:40:03,810 INFO    SenderThread:1147867 [sender.py:send_exit():587] handling runtime: 11
2025-11-05 17:40:03,813 INFO    SenderThread:1147867 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2025-11-05 17:40:03,815 INFO    SenderThread:1147867 [sender.py:send_exit():593] send defer
2025-11-05 17:40:03,815 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:03,815 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 0
2025-11-05 17:40:03,815 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:03,815 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 0
2025-11-05 17:40:03,815 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 1
2025-11-05 17:40:03,815 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:03,815 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 1
2025-11-05 17:40:03,816 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:03,816 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 1
2025-11-05 17:40:03,816 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 2
2025-11-05 17:40:03,816 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:03,816 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 2
2025-11-05 17:40:03,816 INFO    HandlerThread:1147867 [system_monitor.py:finish():203] Stopping system monitor
2025-11-05 17:40:03,816 DEBUG   SystemMonitor:1147867 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-11-05 17:40:03,816 DEBUG   SystemMonitor:1147867 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-11-05 17:40:03,816 INFO    HandlerThread:1147867 [interfaces.py:finish():202] Joined cpu monitor
2025-11-05 17:40:03,817 DEBUG   SystemMonitor:1147867 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-11-05 17:40:03,817 INFO    HandlerThread:1147867 [interfaces.py:finish():202] Joined disk monitor
2025-11-05 17:40:03,880 INFO    Thread-12 :1147867 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/output.log
2025-11-05 17:40:03,880 INFO    Thread-12 :1147867 [dir_watcher.py:_on_file_created():271] file/dir created: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/wandb-summary.json
2025-11-05 17:40:03,975 INFO    HandlerThread:1147867 [interfaces.py:finish():202] Joined gpu monitor
2025-11-05 17:40:03,975 INFO    HandlerThread:1147867 [interfaces.py:finish():202] Joined memory monitor
2025-11-05 17:40:03,975 INFO    HandlerThread:1147867 [interfaces.py:finish():202] Joined network monitor
2025-11-05 17:40:03,975 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:03,975 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 2
2025-11-05 17:40:03,975 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 3
2025-11-05 17:40:03,975 DEBUG   SenderThread:1147867 [sender.py:send():378] send: stats
2025-11-05 17:40:03,975 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:03,976 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 3
2025-11-05 17:40:03,976 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:03,976 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 3
2025-11-05 17:40:03,976 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 4
2025-11-05 17:40:03,976 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:03,976 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 4
2025-11-05 17:40:03,976 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:03,976 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 4
2025-11-05 17:40:03,976 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 5
2025-11-05 17:40:03,976 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:03,976 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 5
2025-11-05 17:40:03,976 DEBUG   SenderThread:1147867 [sender.py:send():378] send: summary
2025-11-05 17:40:03,979 INFO    SenderThread:1147867 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2025-11-05 17:40:03,980 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:03,980 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 5
2025-11-05 17:40:03,980 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 6
2025-11-05 17:40:03,980 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:03,980 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 6
2025-11-05 17:40:03,980 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:03,980 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 6
2025-11-05 17:40:03,982 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: status_report
2025-11-05 17:40:04,239 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 7
2025-11-05 17:40:04,239 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:04,240 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 7
2025-11-05 17:40:04,240 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:04,240 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 7
2025-11-05 17:40:04,810 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: poll_exit
2025-11-05 17:40:04,881 INFO    Thread-12 :1147867 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/wandb-summary.json
2025-11-05 17:40:04,881 INFO    Thread-12 :1147867 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/config.yaml
2025-11-05 17:40:05,810 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 8
2025-11-05 17:40:05,810 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: poll_exit
2025-11-05 17:40:05,810 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:05,811 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 8
2025-11-05 17:40:05,811 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:05,811 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 8
2025-11-05 17:40:05,811 INFO    SenderThread:1147867 [job_builder.py:build():298] Attempting to build job artifact
2025-11-05 17:40:05,813 INFO    SenderThread:1147867 [job_builder.py:_get_source_type():428] is repo sourced job
2025-11-05 17:40:05,854 INFO    SenderThread:1147867 [job_builder.py:build():404] adding wandb-job metadata file
2025-11-05 17:40:05,881 INFO    Thread-12 :1147867 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/output.log
2025-11-05 17:40:05,894 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 9
2025-11-05 17:40:05,894 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:05,895 DEBUG   SenderThread:1147867 [sender.py:send():378] send: artifact
2025-11-05 17:40:05,895 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 9
2025-11-05 17:40:06,811 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: poll_exit
2025-11-05 17:40:07,549 INFO    wandb-upload_1:1147867 [upload_job.py:push():89] Uploaded file /system/user/boldis/.local/share/wandb/artifacts/staging/tmpzu5gr8w2
2025-11-05 17:40:07,656 INFO    wandb-upload_0:1147867 [upload_job.py:push():89] Uploaded file /system/user/boldis/.local/share/wandb/artifacts/staging/tmptxkwh4x3
2025-11-05 17:40:09,010 INFO    SenderThread:1147867 [sender.py:send_artifact():1443] sent artifact job-https___github.com_nikoszka_super-guacamole.git_src_generate_answers.py - {'id': 'QXJ0aWZhY3Q6MjIxMjE3NDA4Mg==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc4Nzc5MTg5Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjIwOTk5MDQ4OA==', 'versionIndex': 1}}}
2025-11-05 17:40:09,010 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:09,010 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: status_report
2025-11-05 17:40:09,010 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 9
2025-11-05 17:40:09,010 INFO    SenderThread:1147867 [dir_watcher.py:finish():358] shutting down directory watcher
2025-11-05 17:40:09,885 INFO    SenderThread:1147867 [dir_watcher.py:finish():388] scan: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files
2025-11-05 17:40:09,885 INFO    SenderThread:1147867 [dir_watcher.py:finish():402] scan save: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/conda-environment.yaml conda-environment.yaml
2025-11-05 17:40:09,886 INFO    SenderThread:1147867 [dir_watcher.py:finish():402] scan save: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/config.yaml config.yaml
2025-11-05 17:40:09,887 INFO    SenderThread:1147867 [dir_watcher.py:finish():402] scan save: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/wandb-metadata.json wandb-metadata.json
2025-11-05 17:40:09,887 INFO    SenderThread:1147867 [dir_watcher.py:finish():402] scan save: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/requirements.txt requirements.txt
2025-11-05 17:40:09,889 INFO    SenderThread:1147867 [dir_watcher.py:finish():402] scan save: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/output.log output.log
2025-11-05 17:40:09,889 INFO    SenderThread:1147867 [dir_watcher.py:finish():402] scan save: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/wandb-summary.json wandb-summary.json
2025-11-05 17:40:09,892 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 10
2025-11-05 17:40:09,892 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: poll_exit
2025-11-05 17:40:09,892 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:09,894 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 10
2025-11-05 17:40:09,894 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:09,894 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 10
2025-11-05 17:40:09,894 INFO    SenderThread:1147867 [file_pusher.py:finish():172] shutting down file pusher
2025-11-05 17:40:10,319 INFO    wandb-upload_1:1147867 [upload_job.py:push():131] Uploaded file ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/conda-environment.yaml
2025-11-05 17:40:10,509 INFO    wandb-upload_2:1147867 [upload_job.py:push():131] Uploaded file ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/requirements.txt
2025-11-05 17:40:10,644 INFO    wandb-upload_4:1147867 [upload_job.py:push():131] Uploaded file ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/wandb-summary.json
2025-11-05 17:40:10,644 INFO    wandb-upload_0:1147867 [upload_job.py:push():131] Uploaded file ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/config.yaml
2025-11-05 17:40:10,661 INFO    wandb-upload_3:1147867 [upload_job.py:push():131] Uploaded file ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/files/output.log
2025-11-05 17:40:10,813 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: poll_exit
2025-11-05 17:40:10,813 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: poll_exit
2025-11-05 17:40:10,861 INFO    Thread-11 (_thread_body):1147867 [sender.py:transition_state():613] send defer: 11
2025-11-05 17:40:10,861 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:10,861 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 11
2025-11-05 17:40:10,862 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:10,862 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 11
2025-11-05 17:40:10,862 INFO    SenderThread:1147867 [file_pusher.py:join():178] waiting for file pusher
2025-11-05 17:40:10,862 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 12
2025-11-05 17:40:10,862 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:10,862 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 12
2025-11-05 17:40:10,862 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:10,862 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 12
2025-11-05 17:40:10,862 INFO    SenderThread:1147867 [file_stream.py:finish():595] file stream finish called
2025-11-05 17:40:11,077 INFO    SenderThread:1147867 [file_stream.py:finish():599] file stream finish is done
2025-11-05 17:40:11,078 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 13
2025-11-05 17:40:11,078 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:11,078 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 13
2025-11-05 17:40:11,078 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:11,078 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 13
2025-11-05 17:40:11,078 INFO    SenderThread:1147867 [sender.py:transition_state():613] send defer: 14
2025-11-05 17:40:11,078 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: defer
2025-11-05 17:40:11,078 DEBUG   SenderThread:1147867 [sender.py:send():378] send: final
2025-11-05 17:40:11,078 INFO    HandlerThread:1147867 [handler.py:handle_request_defer():172] handle defer: 14
2025-11-05 17:40:11,078 DEBUG   SenderThread:1147867 [sender.py:send():378] send: footer
2025-11-05 17:40:11,078 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: defer
2025-11-05 17:40:11,078 INFO    SenderThread:1147867 [sender.py:send_request_defer():609] handle sender defer: 14
2025-11-05 17:40:11,079 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: poll_exit
2025-11-05 17:40:11,079 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: poll_exit
2025-11-05 17:40:11,079 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: poll_exit
2025-11-05 17:40:11,079 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: server_info
2025-11-05 17:40:11,079 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: poll_exit
2025-11-05 17:40:11,080 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: server_info
2025-11-05 17:40:11,081 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: get_summary
2025-11-05 17:40:11,081 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: sampled_history
2025-11-05 17:40:11,081 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: internal_messages
2025-11-05 17:40:11,081 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: job_info
2025-11-05 17:40:11,268 DEBUG   SenderThread:1147867 [sender.py:send_request():405] send_request: job_info
2025-11-05 17:40:11,268 INFO    MainThread:1147867 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2025-11-05 17:40:11,268 INFO    MainThread:1147867 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2025-11-05 17:40:11,268 INFO    MainThread:1147867 [wandb_run.py:_footer_sync_info():3810] logging synced files
2025-11-05 17:40:11,268 DEBUG   HandlerThread:1147867 [handler.py:handle_request():146] handle_request: shutdown
2025-11-05 17:40:11,268 INFO    HandlerThread:1147867 [handler.py:finish():869] shutting down handler
2025-11-05 17:40:12,082 INFO    WriterThread:1147867 [datastore.py:close():296] close: ./boldis/uncertainty/wandb/run-20251105_173951-39b7qn0k/run-39b7qn0k.wandb
2025-11-05 17:40:12,268 INFO    SenderThread:1147867 [sender.py:finish():1521] shutting down sender
2025-11-05 17:40:12,268 INFO    SenderThread:1147867 [file_pusher.py:finish():172] shutting down file pusher
2025-11-05 17:40:12,268 INFO    SenderThread:1147867 [file_pusher.py:join():178] waiting for file pusher
